timestamp,meter_reading
2016-02-15 16:00:00,551.063
2016-02-15 17:00:00,548.875
2016-02-15 18:00:00,528.5
2016-02-15 19:00:00,497.68699999999995
2016-02-15 20:00:00,453.75
2016-02-15 21:00:00,430.125
2016-02-15 22:00:00,394.5
2016-02-15 23:00:00,394.25
2016-02-16 00:00:00,383.25
2016-02-16 01:00:00,366.625
2016-02-16 02:00:00,377.81300000000016
2016-02-16 03:00:00,376.56199999999995
2016-02-16 04:00:00,374.875
2016-02-16 05:00:00,372.25
2016-02-16 06:00:00,383.625
2016-02-16 07:00:00,397.375
2016-02-16 08:00:00,417.06300000000016
2016-02-16 09:00:00,450.875
2016-02-16 10:00:00,490.875
2016-02-16 11:00:00,543.625
2016-02-16 12:00:00,557.687
2016-02-16 13:00:00,550.5
2016-02-16 14:00:00,551.125
2016-02-16 15:00:00,563.75
2016-02-16 16:00:00,551.125
2016-02-16 17:00:00,536.063
2016-02-16 18:00:00,519.687
2016-02-16 19:00:00,495.0
2016-02-16 20:00:00,450.5
2016-02-16 21:00:00,425.25
2016-02-16 22:00:00,400.31300000000016
2016-02-16 23:00:00,392.0
2016-02-17 00:00:00,384.5
2016-02-17 01:00:00,379.875
2016-02-17 02:00:00,384.31199999999995
2016-02-17 03:00:00,382.125
2016-02-17 04:00:00,378.93800000000016
2016-02-17 05:00:00,382.56199999999995
2016-02-17 06:00:00,390.81300000000016
2016-02-17 07:00:00,398.18699999999995
2016-02-17 08:00:00,412.0
2016-02-17 09:00:00,448.43800000000016
2016-02-17 10:00:00,482.5
2016-02-17 11:00:00,525.187
2016-02-17 12:00:00,540.375
2016-02-17 13:00:00,549.75
2016-02-17 14:00:00,556.25
2016-02-17 15:00:00,564.125
2016-02-17 16:00:00,563.063
2016-02-17 17:00:00,547.0
2016-02-17 18:00:00,515.562
2016-02-17 19:00:00,486.5
2016-02-17 20:00:00,453.43800000000016
2016-02-17 21:00:00,420.18699999999995
2016-02-17 22:00:00,390.375
2016-02-17 23:00:00,385.0
2016-02-18 00:00:00,378.0
2016-02-18 01:00:00,371.25
2016-02-18 02:00:00,371.43699999999995
2016-02-18 03:00:00,375.31300000000016
2016-02-18 04:00:00,372.81199999999995
2016-02-18 05:00:00,375.81300000000016
2016-02-18 06:00:00,392.5
2016-02-18 07:00:00,400.0
2016-02-18 08:00:00,405.375
2016-02-18 09:00:00,449.75
2016-02-18 10:00:00,488.875
2016-02-18 11:00:00,518.562
2016-02-18 12:00:00,544.0
2016-02-18 13:00:00,546.438
2016-02-18 14:00:00,543.937
2016-02-18 15:00:00,558.125
2016-02-18 16:00:00,561.625
2016-02-18 17:00:00,559.5
2016-02-18 18:00:00,529.5
2016-02-18 19:00:00,495.625
2016-02-18 20:00:00,459.5
2016-02-18 21:00:00,436.81300000000016
2016-02-18 22:00:00,410.18699999999995
2016-02-18 23:00:00,397.56300000000016
2016-02-19 00:00:00,383.06300000000016
2016-02-19 01:00:00,392.25
2016-02-19 02:00:00,388.0
2016-02-19 03:00:00,381.18800000000016
2016-02-19 04:00:00,383.81199999999995
2016-02-19 05:00:00,384.81300000000016
2016-02-19 06:00:00,398.875
2016-02-19 07:00:00,400.81199999999995
2016-02-19 08:00:00,406.625
2016-02-19 09:00:00,454.93800000000016
2016-02-19 10:00:00,484.18699999999995
2016-02-19 11:00:00,524.813
2016-02-19 12:00:00,539.437
2016-02-19 13:00:00,546.688
2016-02-19 14:00:00,545.812
2016-02-19 15:00:00,558.25
2016-02-19 16:00:00,534.563
2016-02-19 17:00:00,526.687
2016-02-19 18:00:00,501.75
2016-02-19 19:00:00,478.375
2016-02-19 20:00:00,442.0
2016-02-19 21:00:00,425.5
2016-02-19 22:00:00,398.0
2016-02-19 23:00:00,384.0
2016-02-20 00:00:00,371.93800000000016
2016-02-20 01:00:00,372.25
2016-02-20 02:00:00,372.0
2016-02-20 03:00:00,374.18699999999995
2016-02-20 04:00:00,374.18800000000016
2016-02-20 05:00:00,368.06199999999995
2016-02-20 06:00:00,367.56300000000016
2016-02-20 07:00:00,369.125
2016-02-20 08:00:00,374.875
2016-02-20 09:00:00,372.93699999999995
2016-02-20 10:00:00,384.93800000000016
2016-02-20 11:00:00,394.625
2016-02-20 12:00:00,402.375
2016-02-20 13:00:00,404.0
2016-02-20 14:00:00,397.625
2016-02-20 15:00:00,398.68699999999995
2016-02-20 16:00:00,399.625
2016-02-20 17:00:00,395.81300000000016
2016-02-20 18:00:00,395.56199999999995
2016-02-20 19:00:00,389.81300000000016
2016-02-20 20:00:00,386.875
2016-02-20 21:00:00,377.375
2016-02-20 22:00:00,378.0
2016-02-20 23:00:00,371.93699999999995
2016-02-21 00:00:00,364.56199999999995
2016-02-21 01:00:00,365.125
2016-02-21 02:00:00,362.31300000000016
2016-02-21 03:00:00,363.06199999999995
2016-02-21 04:00:00,363.25
2016-02-21 05:00:00,358.43800000000016
2016-02-21 06:00:00,365.75
2016-02-21 07:00:00,366.81199999999995
2016-02-21 08:00:00,361.68800000000016
2016-02-21 09:00:00,372.75
2016-02-21 10:00:00,373.375
2016-02-21 11:00:00,367.18699999999995
2016-02-21 12:00:00,378.75
2016-02-21 13:00:00,373.93800000000016
2016-02-21 14:00:00,388.375
2016-02-21 15:00:00,392.81199999999995
2016-02-21 16:00:00,388.375
2016-02-21 17:00:00,394.75
2016-02-21 18:00:00,393.375
2016-02-21 19:00:00,390.18800000000016
2016-02-21 20:00:00,389.31199999999995
2016-02-21 21:00:00,384.125
2016-02-21 22:00:00,379.75
2016-02-21 23:00:00,377.375
2016-02-22 00:00:00,377.56300000000016
2016-02-22 01:00:00,359.06199999999984
2016-02-22 02:00:00,360.5
2016-02-22 03:00:00,355.375
2016-02-22 04:00:00,358.875
2016-02-22 05:00:00,357.25
2016-02-22 06:00:00,369.75
2016-02-22 07:00:00,378.68800000000016
2016-02-22 08:00:00,401.56199999999995
2016-02-22 09:00:00,432.68800000000016
2016-02-22 10:00:00,473.875
2016-02-22 11:00:00,528.437
2016-02-22 12:00:00,549.813
2016-02-22 13:00:00,548.25
2016-02-22 14:00:00,557.062
2016-02-22 15:00:00,569.063
2016-02-22 16:00:00,550.25
2016-02-22 17:00:00,544.062
2016-02-22 18:00:00,526.75
2016-02-22 19:00:00,500.18800000000016
2016-02-22 20:00:00,467.5
2016-02-22 21:00:00,428.81199999999995
2016-02-22 22:00:00,403.31300000000016
2016-02-22 23:00:00,398.875
2016-02-23 00:00:00,379.81300000000016
2016-02-23 01:00:00,393.93699999999995
2016-02-23 02:00:00,380.25
2016-02-23 03:00:00,388.0
2016-02-23 04:00:00,386.375
2016-02-23 05:00:00,375.81300000000016
2016-02-23 06:00:00,382.0
2016-02-23 07:00:00,387.625
2016-02-23 08:00:00,407.81199999999995
2016-02-23 09:00:00,446.375
2016-02-23 10:00:00,491.25
2016-02-23 11:00:00,530.375
2016-02-23 12:00:00,550.25
2016-02-23 13:00:00,552.375
2016-02-23 14:00:00,553.25
2016-02-23 15:00:00,556.688
2016-02-23 16:00:00,544.375
2016-02-23 17:00:00,530.562
2016-02-23 18:00:00,517.188
2016-02-23 19:00:00,504.43699999999995
2016-02-23 20:00:00,463.75
2016-02-23 21:00:00,424.31300000000016
2016-02-23 22:00:00,391.125
2016-02-23 23:00:00,389.56199999999995
2016-02-24 00:00:00,421.01300000000003
